"ID"	"Food_name"	"Nutritional_fitness"	"Vitamin"	"Percent_of_daily_intake"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Vitamin D"	"0.98"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Vitamin B12"	"0.94"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Selenium"	"0.84"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Methionine"	"0.72"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Lysine"	"0.71"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Histidine"	"0.6"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Threonine"	"0.6"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Isoleucine"	"0.59"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Leucine"	"0.59"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Valine"	"0.57"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Protein"	"0.51"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Phenylalanine"	"0.51"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Choline"	"0.5"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Tryptophan"	"0.49"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Phosphorus"	"0.32"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Niacin"	"0.3"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Pantothenic acid"	"0.28"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Vitamin B6"	"0.27"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Potassium"	"0.18"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Magnesium"	"0.13"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Vitamin E"	"0.12"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Zinc"	"0.12"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Calcium"	"0.11"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Vitamin A"	"0.11"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Thiamin"	"0.08"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Total lipid"	"0.06"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Iron"	"0.03"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Copper"	"0.03"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Folate"	"0.03"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Vitamin C"	"0.02"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Manganese"	"0.01"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Riboflavin"	"0.0"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Vitamin K"	"0.0"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Fiber"	"0.0"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Carbohydrate"	"0.0"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"Linoleic acid"	"0.0"
"15101"	"Fish, snapper, mixed species, raw†"	0.83	"alpha-Linolenic acid"	"0.0"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Vitamin B12"	"0.96"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Vitamin D"	"0.95"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Selenium"	"0.86"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Methionine"	"0.73"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Lysine"	"0.72"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Threonine"	"0.59"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Isoleucine"	"0.58"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Choline"	"0.58"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Leucine"	"0.57"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Valine"	"0.53"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Phenylalanine"	"0.49"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Histidine"	"0.49"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Protein"	"0.48"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Tryptophan"	"0.48"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Phosphorus"	"0.41"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Niacin"	"0.34"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Pantothenic acid"	"0.15"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Calcium"	"0.11"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Zinc"	"0.11"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Potassium"	"0.11"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Magnesium"	"0.1"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Vitamin E"	"0.09"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Thiamin"	"0.08"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Vitamin B6"	"0.08"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Total lipid"	"0.07"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Folate"	"0.06"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Riboflavin"	"0.06"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Iron"	"0.05"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Vitamin A"	"0.05"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"alpha-Linolenic acid"	"0.03"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Copper"	"0.03"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Manganese"	"0.01"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Linoleic acid"	"0.01"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Vitamin K"	"0.0"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Vitamin C"	"0.0"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Fiber"	"0.0"
"15057"	"Fish, ocean perch, Atlantic, raw†"	0.8	"Carbohydrate"	"0.0"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Vitamin D"	"0.97"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Vitamin B12"	"0.94"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Selenium"	"0.85"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Methionine"	"0.71"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Lysine"	"0.69"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Choline"	"0.6"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Threonine"	"0.55"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Isoleucine"	"0.55"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Leucine"	"0.54"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Valine"	"0.51"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Histidine"	"0.49"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Phenylalanine"	"0.45"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Tryptophan"	"0.44"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Protein"	"0.44"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Phosphorus"	"0.42"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Niacin"	"0.33"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Zinc"	"0.12"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Pantothenic acid"	"0.11"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Vitamin B6"	"0.1"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Total lipid"	"0.1"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Vitamin E"	"0.1"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Calcium"	"0.1"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Potassium"	"0.1"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Magnesium"	"0.09"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Thiamin"	"0.05"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Vitamin A"	"0.05"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Iron"	"0.04"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Folate"	"0.04"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"alpha-Linolenic acid"	"0.03"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Riboflavin"	"0.03"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Copper"	"0.03"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Linoleic acid"	"0.01"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Manganese"	"0.01"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Vitamin K"	"0.0"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Vitamin C"	"0.0"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Fiber"	"0.0"
"15028"	"Fish, flatfish (flounder and sole species), raw†"	0.79	"Carbohydrate"	"0.0"
"15062"	"Fish, pike, northern, raw†"	0.78	"Vitamin D"	"0.97"
"15062"	"Fish, pike, northern, raw†"	0.78	"Vitamin B12"	"0.95"
"15062"	"Fish, pike, northern, raw†"	0.78	"Lysine"	"0.77"
"15062"	"Fish, pike, northern, raw†"	0.78	"Methionine"	"0.77"
"15062"	"Fish, pike, northern, raw†"	0.78	"Selenium"	"0.76"
"15062"	"Fish, pike, northern, raw†"	0.78	"Threonine"	"0.65"
"15062"	"Fish, pike, northern, raw†"	0.78	"Isoleucine"	"0.65"
"15062"	"Fish, pike, northern, raw†"	0.78	"Histidine"	"0.65"
"15062"	"Fish, pike, northern, raw†"	0.78	"Leucine"	"0.64"
"15062"	"Fish, pike, northern, raw†"	0.78	"Valine"	"0.62"
"15062"	"Fish, pike, northern, raw†"	0.78	"Choline"	"0.61"
"15062"	"Fish, pike, northern, raw†"	0.78	"Protein"	"0.56"
"15062"	"Fish, pike, northern, raw†"	0.78	"Phenylalanine"	"0.56"
"15062"	"Fish, pike, northern, raw†"	0.78	"Tryptophan"	"0.54"
"15062"	"Fish, pike, northern, raw†"	0.78	"Niacin"	"0.46"
"15062"	"Fish, pike, northern, raw†"	0.78	"Phosphorus"	"0.41"
"15062"	"Fish, pike, northern, raw†"	0.78	"Pantothenic acid"	"0.35"
"15062"	"Fish, pike, northern, raw†"	0.78	"Zinc"	"0.25"
"15062"	"Fish, pike, northern, raw†"	0.78	"Calcium"	"0.23"
"15062"	"Fish, pike, northern, raw†"	0.78	"Potassium"	"0.16"
"15062"	"Fish, pike, northern, raw†"	0.78	"Magnesium"	"0.15"
"15062"	"Fish, pike, northern, raw†"	0.78	"Manganese"	"0.15"
"15062"	"Fish, pike, northern, raw†"	0.78	"Vitamin B6"	"0.13"
"15062"	"Fish, pike, northern, raw†"	0.78	"Iron"	"0.13"
"15062"	"Fish, pike, northern, raw†"	0.78	"Thiamin"	"0.13"
"15062"	"Fish, pike, northern, raw†"	0.78	"Folate"	"0.11"
"15062"	"Fish, pike, northern, raw†"	0.78	"Vitamin A"	"0.11"
"15062"	"Fish, pike, northern, raw†"	0.78	"Riboflavin"	"0.08"
"15062"	"Fish, pike, northern, raw†"	0.78	"Copper"	"0.07"
"15062"	"Fish, pike, northern, raw†"	0.78	"Vitamin C"	"0.06"
"15062"	"Fish, pike, northern, raw†"	0.78	"Total lipid"	"0.04"
"15062"	"Fish, pike, northern, raw†"	0.78	"Vitamin E"	"0.03"
"15062"	"Fish, pike, northern, raw†"	0.78	"Vitamin K"	"0.0"
"15062"	"Fish, pike, northern, raw†"	0.78	"Fiber"	"0.0"
"15062"	"Fish, pike, northern, raw†"	0.78	"Carbohydrate"	"0.0"
"15062"	"Fish, pike, northern, raw†"	0.78	"Linoleic acid"	"0.0"
"15062"	"Fish, pike, northern, raw†"	0.78	"alpha-Linolenic acid"	"0.0"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Vitamin B12"	"0.93"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Vitamin D"	"0.91"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Selenium"	"0.88"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Lysine"	"0.76"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Methionine"	"0.76"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Threonine"	"0.65"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Histidine"	"0.65"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Isoleucine"	"0.64"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Leucine"	"0.64"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Choline"	"0.62"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Valine"	"0.62"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Protein"	"0.56"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Phenylalanine"	"0.55"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Tryptophan"	"0.54"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Niacin"	"0.45"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Phosphorus"	"0.4"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Vitamin B6"	"0.24"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Potassium"	"0.23"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Zinc"	"0.19"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Thiamin"	"0.16"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Magnesium"	"0.16"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Vitamin E"	"0.11"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Pantothenic acid"	"0.1"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Riboflavin"	"0.09"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Iron"	"0.09"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Calcium"	"0.07"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Vitamin A"	"0.06"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Folate"	"0.06"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Copper"	"0.04"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Total lipid"	"0.04"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Vitamin C"	"0.01"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Manganese"	"0.01"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Vitamin K"	"0.0"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Fiber"	"0.0"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Carbohydrate"	"0.0"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"Linoleic acid"	"0.0"
"15015"	"Fish, cod, Atlantic, raw†"	0.76	"alpha-Linolenic acid"	"0.0"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Vitamin B12"	"0.94"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Vitamin D"	"0.91"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Selenium"	"0.82"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Methionine"	"0.69"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Lysine"	"0.67"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Threonine"	"0.55"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Histidine"	"0.54"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Isoleucine"	"0.54"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Leucine"	"0.54"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Valine"	"0.52"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Protein"	"0.46"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Tryptophan"	"0.45"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Phenylalanine"	"0.45"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Choline"	"0.44"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Phosphorus"	"0.32"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Niacin"	"0.31"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Zinc"	"0.23"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Calcium"	"0.14"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Vitamin B6"	"0.12"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Potassium"	"0.1"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Vitamin A"	"0.09"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Pantothenic acid"	"0.09"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Thiamin"	"0.08"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Magnesium"	"0.08"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Folate"	"0.07"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Iron"	"0.06"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Total lipid"	"0.05"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Manganese"	"0.05"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Riboflavin"	"0.04"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Copper"	"0.03"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Vitamin E"	"0.03"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Vitamin K"	"0.0"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Vitamin C"	"0.0"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Fiber"	"0.0"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Carbohydrate"	"0.0"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"Linoleic acid"	"0.0"
"15132"	"Fish, whiting, mixed species, raw†"	0.75	"alpha-Linolenic acid"	"0.0"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Vitamin D"	"0.95"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Selenium"	"0.84"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Lysine"	"0.71"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Methionine"	"0.69"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Histidine"	"0.61"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Choline"	"0.6"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Isoleucine"	"0.59"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Leucine"	"0.59"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Threonine"	"0.59"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Vitamin B12"	"0.57"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Valine"	"0.57"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Protein"	"0.52"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Phenylalanine"	"0.52"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Tryptophan"	"0.47"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Niacin"	"0.38"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Phosphorus"	"0.36"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Pantothenic acid"	"0.31"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Vitamin B6"	"0.27"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Magnesium"	"0.18"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Thiamin"	"0.18"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Vitamin A"	"0.18"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Zinc"	"0.16"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Potassium"	"0.15"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Vitamin E"	"0.14"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Riboflavin"	"0.14"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Total lipid"	"0.11"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Iron"	"0.07"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Calcium"	"0.05"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Folate"	"0.04"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Copper"	"0.03"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Manganese"	"0.01"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Vitamin K"	"0.0"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Vitamin C"	"0.0"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Fiber"	"0.0"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Carbohydrate"	"0.0"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"Linoleic acid"	"0.0"
"15091"	"Fish, sea bass, mixed species, raw†"	0.7	"alpha-Linolenic acid"	"0.0"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Vitamin D"	"0.91"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Vitamin B12"	"0.82"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Selenium"	"0.4"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Choline"	"0.37"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Lysine"	"0.22"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Methionine"	"0.21"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Isoleucine"	"0.18"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Leucine"	"0.17"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Threonine"	"0.17"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Valine"	"0.16"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Histidine"	"0.15"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Phenylalanine"	"0.14"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Tryptophan"	"0.13"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Protein"	"0.12"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Vitamin E"	"0.12"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Riboflavin"	"0.1"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Phosphorus"	"0.1"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Niacin"	"0.08"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Folate"	"0.07"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Pantothenic acid"	"0.06"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Thiamin"	"0.05"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Vitamin A"	"0.04"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Zinc"	"0.04"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Total lipid"	"0.04"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Vitamin C"	"0.02"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Vitamin B6"	"0.02"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Copper"	"0.02"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Potassium"	"0.02"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Iron"	"0.01"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Magnesium"	"0.01"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Calcium"	"0.01"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Carbohydrate"	"0.0"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Manganese"	"0.0"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Vitamin K"	"0.0"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Fiber"	"0.0"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"Linoleic acid"	"0.0"
"15072"	"Fish, roe, mixed species, raw†"	0.7	"alpha-Linolenic acid"	"0.0"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Vitamin B12"	"0.96"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Vitamin D"	"0.96"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Selenium"	"0.78"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Methionine"	"0.64"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Lysine"	"0.63"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Histidine"	"0.51"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Threonine"	"0.51"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Isoleucine"	"0.5"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Leucine"	"0.5"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Valine"	"0.48"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Phenylalanine"	"0.42"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Protein"	"0.42"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Tryptophan"	"0.4"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Choline"	"0.39"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Niacin"	"0.37"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Phosphorus"	"0.29"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Total lipid"	"0.27"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Pantothenic acid"	"0.22"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Zinc"	"0.22"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Vitamin B6"	"0.2"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Riboflavin"	"0.19"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Calcium"	"0.14"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Iron"	"0.13"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Potassium"	"0.12"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Thiamin"	"0.12"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Vitamin E"	"0.1"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Magnesium"	"0.1"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Copper"	"0.08"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Vitamin A"	"0.07"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Folate"	"0.05"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Manganese"	"0.01"
"15039"	"Fish, herring, Atlantic, raw†"	0.69	"Vitamin C"	"0.01"
